Name,MFLOPS_observed,MFLOPS_tuned,Time,Row,Col,BlockRow,BlockCol
small_A_13.rb,1885.96,1407.79,0.00139623,706,1429,1,1
GD95_a.rb,361.79,214.607,0.0011752,36,36,0,0
t2d_q4_A_42.rb,2345.82,2537.12,0.0053715,9801,9801,3,1
hydr1c_Zeros_14.rb,80.6123,102.292,0.00190487,5308,5308,0,0
spaceStation_13.rb,3908.63,3415.31,0.00177595,1617,1617,2,1
nlpkkt200.rb,3046.56,3056.49,13.7542,16240000,16240000,2,2
spaceStation_10.rb,3842.72,3469.72,0.00174187,1272,1272,1,1
e18.rb,1803.23,1593.61,0.0119446,24617,38602,1,1
extr1b_A_44.rb,1722.88,1547.4,0.00225485,2836,2836,0,0
mk12-b5.rb,1769.0,1621.77,0.00623663,10395,62370,1,1
G31.rb,3274.12,3061.75,0.00235474,2000,2000,1,1
bayer06.rb,1998.26,1910.81,0.00273292,3008,3008,3,1
Reuters911_Day_63.rb,257.829,350.076,0.00300031,13332,13332,0,0
kneser_10_4_1.rb,753.042,773.543,0.137573,349651,330751,0,0
plddb_A_12.rb,1887.81,1465.22,0.0019665,3069,5049,1,1
extr1b_A_06.rb,1842.12,1641.21,0.00214273,2836,2836,0,0
ASIC_100ks.rb,1100.19,1122.55,0.0376588,99190,99190,1,1
delf_A_20.rb,1962.5,1620.24,0.00224456,3213,6672,1,1
bcsstk18.rb,2192.69,2136.09,0.00590679,11948,11948,1,1
G13.rb,2663.17,2150.89,0.00134083,800,800,0,0
av41092.rb,1355.04,1955.66,0.0827449,41092,41092,2,1
sc205-2r_A_03.rb,1701.08,1111.38,0.00137538,365,647,0,0
bcsstk27.rb,4140.11,6430.15,0.00257769,1224,1224,3,2
bfly_G_10.rb,1374.63,1325.33,0.0139138,49152,49152,0,0
Reuters911_Day_53.rb,409.601,496.962,0.00315831,13332,13332,0,0
mesh_deform.rb,1392.2,1994.89,0.0527082,234023,9393,3,1
G39.rb,4011.41,3424.14,0.00196749,2000,2000,1,1
t2d_q4_A_09.rb,2308.41,2559.02,0.00532505,9801,9801,3,1
extr1b_Zeros_38.rb,66.3826,83.85,0.00198733,2836,2836,0,0
t2d_q4_A_06.rb,2316.28,2540.68,0.00530629,9801,9801,3,1
vibrobox.rb,3814.9,3832.99,0.0102769,12328,12328,1,1
tube2.rb,3634.77,6008.12,0.0215686,21498,21498,3,1
scfxm1-2r_A_3.rb,2028.48,1682.76,0.00204201,2460,4263,1,1
vas_stokes_2M.rb,1521.0,1339.99,3.77444,2146677,2146677,2,1
G40.rb,3982.32,2813.26,0.00202083,2000,2000,0,0
blockqp1.rb,3373.35,3207.22,0.0187009,60012,60012,1,1
GD96_d.rb,750.468,542.714,0.00126547,180,180,0,0
adder_dcop_65.rb,1445.33,1326.74,0.00189398,1813,1813,1,1
lowThrust_10.rb,3733.77,3550.26,0.00757819,18260,18260,1,1
aug3d.rb,2191.96,2215.23,0.00590768,24300,24300,0,0
af_4_k101.rb,3204.22,4968.19,0.401773,503625,503625,5,5
k3plates.rb,1923.33,3065.8,0.0186614,11107,11107,3,1
mbeacxc.rb,1659.09,2376.36,0.00611212,496,496,3,1
Reuters911_Day_38.rb,366.206,449.884,0.00335215,13332,13332,0,0
l9.rb,2189.83,2252.99,0.00179659,244,1483,3,1
ML_Laplace.rb,1575.98,2213.02,1.23589,377002,377002,4,1
nsic_A_1.rb,1803.67,1483.15,0.00148305,451,883,0,0
large_A_16.rb,1932.81,1435.31,0.00297865,4265,8598,0,0
Raj1.rb,1122.07,1072.5,0.0905436,263743,263743,1,1
laser.rb,2305.63,1958.85,0.00235755,3002,3002,0,0
c-59.rb,3050.84,3430.08,0.0170325,41282,41282,2,1
CurlCurl_0.rb,3858.86,3798.11,0.00456466,11083,11083,1,1
adder_dcop_04.rb,1409.44,1325.05,0.00184714,1813,1813,1,1
atmosmodm.rb,1385.67,1336.96,0.755017,1489752,1489752,1,1
cari.rb,1688.99,5425.76,0.00845243,400,1200,8,6
fpga_trans_01.rb,1943.19,1708.02,0.001821,1220,1220,0,0
1138_bus.rb,2312.19,1813.48,0.00144104,1138,1138,0,0
oscil_dcop_21.rb,1667.05,1333.3,0.00142487,430,430,0,0
3elt.rb,2726.96,2217.51,0.00246547,4720,4720,0,0
adder_dcop_53.rb,1456.85,1338.53,0.00188103,1813,1813,1,1
neos3.rb,1243.59,991.115,0.166283,512209,518832,1,1
kineticBatchReactor_7.rb,3609.36,2849.16,0.00402002,7968,7968,3,1
scrs8-2r_A_01.rb,1381.75,867.193,0.00131677,140,259,0,0
bayer01.rb,1801.6,1607.88,0.0248557,57735,57735,0,0
dbic1.rb,1299.85,1266.97,0.0628507,43200,226317,1,1
sctap1-2r_A_09.rb,2085.09,1839.73,0.00371664,6510,14322,1,1
fpga_dcop_48.rb,1903.75,1600.75,0.00146854,1220,1220,1,1
s3dkt3m2.rb,3288.54,4206.71,0.0846388,90449,90449,4,1
small.rb,1850.35,1394.78,0.00137639,677,1400,1,1
Zd_Jac6_db.rb,1520.33,1710.25,0.0417799,22835,22835,0,0
barth.rb,1556.59,1503.21,0.00318215,6691,6691,1,1
Si5H12.rb,3729.89,3849.8,0.020533,19896,19896,1,1
t2d_q4_A_33.rb,2324.87,2531.35,0.00537563,9801,9801,3,1
oscil_dcop_44.rb,1635.89,1320.81,0.00132519,430,430,0,0
plbuckle.rb,4192.97,4136.48,0.00209361,1282,1282,3,1
debr_G_12.rb,2950.96,2262.05,0.00682437,16384,16384,0,0
freeFlyingRobot_2.rb,3466.61,2974.35,0.00166274,1338,1338,0,0
rlfprim.rb,1872.34,1529.1,0.0265465,58866,62716,0,0
WorldCities.rb,1878.97,2153.22,0.00192716,315,100,0,0
lock1074.rb,4060.49,9196.91,0.00221374,1074,1074,6,6
t2d_q9_A_04.rb,2345.76,2518.61,0.00537904,9801,9801,3,1
bfly_G_01.rb,649.571,382.738,0.0170334,24,24,0,0
Reuters911_Day_09.rb,447.416,552.082,0.00301197,13332,13332,0,0
dwt_878.rb,3387.27,2850.46,0.00151418,878,878,3,1
bayer05.rb,2004.4,1821.79,0.00281445,3268,3268,3,1
shock-9.rb,2721.27,2454.08,0.00991354,36476,36476,0,0
g7jac080sc.rb,1852.83,1868.61,0.016644,23670,23670,1,1
n3c6-b2.rb,1616.04,1603.66,0.00149341,455,105,0,0
adder_dcop_06.rb,1420.06,1244.87,0.00216538,1813,1813,0,0
cis-n4c6-b1.rb,1038.3,1006.7,0.0014378,210,21,0,0
viscoplastic2_C_6.rb,1928.31,1886.3,0.0228537,32769,32769,1,1
ash85.rb,2032.74,1340.62,0.0013115,85,85,0,0
pcrystk03.rb,3331.0,6018.23,0.0381649,24696,24696,3,3
extr1b_A_13.rb,1768.21,1488.73,0.00188579,2836,2836,0,0
n3c4-b2.rb,410.102,240.089,0.00172367,20,15,0,0
spaceStation_1.rb,2755.14,1996.59,0.00117549,99,99,0,0
hor_131.rb,2001.05,1730.46,0.00156436,434,434,0,0
eurqsa.rb,3216.55,2839.78,0.00300069,7245,7245,1,1
nlpkkt240.rb,2971.09,3093.47,23.6016,27993600,27993600,2,2
scfxm1-2r_A_9.rb,1939.26,1634.51,0.0208263,37980,65943,0,0
k1_san.rb,2698.92,2341.75,0.0205599,67759,67759,1,1
GD06_theory.rb,1545.82,1066.02,0.00138674,101,101,0,0
Hook_1498.rb,2950.58,4131.68,1.62328,1498023,1498023,3,3
t2d_q9_A_01.rb,2354.03,2543.08,0.00535955,9801,9801,3,1
G34.rb,2695.99,2400.68,0.00158098,2000,2000,0,0
fpga_dcop_07.rb,1895.42,1578.87,0.00147734,1220,1220,1,1
debr_G_01.rb,208.165,113.143,0.00112334,8,8,0,0
bodyy4.rb,2964.53,3126.57,0.00535673,17546,17546,2,1
mesh_deform_D.rb,814.332,888.371,0.0329549,234023,234023,1,1
cage14.rb,1332.64,1388.53,1.82588,1505785,1505785,1,1
tandem_dual.rb,1501.26,1359.06,0.0232879,94069,94069,1,1
Pres_Poisson.rb,3588.58,4810.35,0.0195026,14822,14822,3,1
extr1b_A_35.rb,1772.78,1485.09,0.00212707,2836,2836,0,0
large_A_34.rb,1949.65,1475.0,0.0030918,4273,8612,0,0
NotreDame_actors.rb,688.451,732.231,0.184338,392400,127823,0,0
cis-n4c6-b14.rb,2183.0,1204.07,0.00236575,920,6300,0,0
copter1.rb,3970.84,3924.46,0.00712903,17222,17222,1,1
rajat19.rb,1841.38,1587.87,0.00238482,1157,1157,0,0
delf_A_07.rb,1949.18,1594.29,0.00215828,3147,6619,1,1
srb1.rb,2953.36,5612.22,0.0651587,54924,54924,6,6
ukerbe1_dual.rb,2665.89,2356.52,0.00170099,1866,1866,0,0
Reuters911_Day_31.rb,432.84,531.014,0.00319746,13332,13332,0,0
obstclae.rb,2957.45,2736.32,0.00898849,40000,40000,1,1
mk10-b3.rb,1975.07,1800.76,0.00389254,4725,3150,0,0
west0989.rb,1789.55,1500.63,0.00147934,989,989,0,0
fpga_dcop_35.rb,1895.35,1408.52,0.00164333,1220,1220,0,0
TEM27623_M.rb,2314.02,2337.69,0.0158807,27623,27623,1,1
wathen120.rb,4114.98,4208.59,0.0164637,36441,36441,3,1
bratu3d.rb,3453.22,3060.33,0.00733859,27792,27792,1,1
Zd_Jac6.rb,1374.54,1664.66,0.0947183,22835,22835,3,1
n3c6-b9.rb,2278.95,2046.08,0.00266741,2511,4935,1,1
fpga_dcop_24.rb,1913.83,1617.95,0.00150165,1220,1220,1,1
af_1_k101.rb,3199.61,4868.04,0.415558,503625,503625,5,5
spaceStation_11.rb,3916.38,3519.41,0.00167694,1364,1364,2,1
hydr1c_Zeros_41.rb,87.3759,113.514,0.00259038,5308,5308,0,0
relat9.rb,922.569,976.665,6.87846,12360060,549336,1,1
image_interp.rb,1230.87,1288.75,0.0753978,240000,120000,0,0
adder_dcop_49.rb,1443.41,1362.43,0.00182726,1813,1813,1,1
ch7-6-b4.rb,2009.28,1749.66,0.00601544,15120,12600,1,1
slptsk.rb,2124.43,2261.4,0.00634843,2861,3347,0,0
fpga_dcop_34.rb,1811.87,1576.81,0.00171741,1220,1220,0,0
extr1b_Zeros_32.rb,66.5307,84.3196,0.00191835,2836,2836,0,0
n4c6-b11.rb,1510.77,1451.88,0.0523767,69235,132402,1,1
rajat12.rb,1814.19,1699.3,0.00196149,1879,1879,0,0
oscil_trans_01.rb,1659.59,1301.38,0.00132366,430,430,0,0
fpga_dcop_27.rb,1839.92,1599.8,0.00161764,1220,1220,1,1
cage_G_27.rb,1319.87,979.288,0.00156895,126,126,0,0
ccc_G_01.rb,449.626,276.018,0.00177579,24,24,0,0
cont11_l.rb,1107.01,1017.54,0.563575,1468599,1961394,1,1
tumorAntiAngiogenesis_7.rb,3150.0,2843.21,0.00131497,475,475,0,0
pores_1.rb,929.191,570.139,0.00178645,30,30,0,0
n4c6-b13.rb,2148.42,1685.04,0.00642519,6300,25605,1,1
igbt3.rb,2014.75,1949.92,0.0133939,10938,10938,1,1
gre_115.rb,1327.88,889.827,0.00122173,115,115,0,0
delf_A_35.rb,1984.44,1559.09,0.00217769,3193,6663,1,1
bayer07.rb,1980.31,1869.73,0.00466785,3268,3268,3,1
TSOPF_FS_b300.rb,2721.35,4688.09,0.118498,29214,29214,5,8
scsd8-2b_A_2.rb,2159.62,2538.82,0.00161782,330,2310,2,2
TSOPF_RS_b39_c30_b.rb,538.971,1027.48,0.00648203,60098,19,0,0
aa03.rb,1737.54,2241.27,0.00509499,825,8627,2,1
rajat27.rb,1312.65,1219.15,0.00741812,20640,20640,1,1
dwt_758.rb,3238.27,2743.77,0.00208294,758,758,0,0
bfly_G_07.rb,1499.73,1354.93,0.00242047,4608,4608,0,0
dwt_209.rb,2891.73,2223.84,0.00171462,209,209,0,0
hydr1c_Zeros_45.rb,81.7973,107.591,0.00189332,5308,5308,0,0
flower_7_1.rb,1454.31,1170.95,0.00138188,463,393,0,0
deter2.rb,1885.14,1654.01,0.00362026,6095,17313,1,1
extr1b_A_41.rb,1697.66,1480.28,0.00202526,2836,2836,0,0
hydr1c_A_34.rb,1810.2,1608.5,0.00297123,5308,5308,0,0
TSOPF_FS_b300_c1_b.rb,961.217,1911.58,0.00399584,29214,1,0,0
SiO.rb,3198.91,3154.87,0.0398874,33401,33401,1,1
spal_004.rb,1212.41,1508.16,4.93416,10203,321696,0,0
can_73.rb,1619.8,1046.81,0.00149107,73,73,0,0
ex37.rb,1895.33,1878.61,0.00434354,3565,3565,1,1
c-20.rb,3103.45,3056.66,0.00190534,2921,2921,2,2
bbmat.rb,1386.19,1892.57,0.0929885,38744,38744,4,1
scrs8-2c_A_2.rb,1583.73,1034.88,0.00140814,252,475,0,0
utm3060.rb,2245.69,2726.9,0.00305099,3060,3060,5,1
large_A_17.rb,1817.13,1594.81,0.00252939,4287,8618,1,1
t2d_q4_A_21.rb,1939.83,2546.22,0.00543611,9801,9801,3,1
t2d_q9_A_11.rb,2070.97,2312.8,0.00565751,9801,9801,3,1
primagaz.rb,1832.04,1798.65,0.00237822,1554,10836,1,1
bfly.rb,1391.48,1319.43,0.0141002,49152,49152,0,0
Reuters911_Day_12.rb,346.607,288.899,0.0024809,13332,13332,1,1
utm1700b.rb,2193.25,2151.43,0.00348329,1700,1700,3,1
hydr1c_A_51.rb,1931.6,1674.9,0.00318869,5308,5308,0,0
ex6.rb,2082.22,3425.11,0.00330566,1651,1651,3,1
beause.rb,1749.34,2279.51,0.00353838,497,507,0,0
t2d_q9_A_37.rb,2344.79,2541.42,0.00528033,9801,9801,3,1
hydr1c_Zeros_17.rb,79.5924,102.862,0.00183076,5308,5308,0,0
plddb_A_07.rb,1842.1,1460.03,0.00201651,3069,5049,1,1
large_A_22.rb,1946.76,1618.23,0.00243821,4311,8633,1,1
oscil_dcop_11.rb,1664.0,1317.01,0.0013056,430,430,0,0
viscoplastic2_C_5.rb,1880.22,1839.4,0.0214973,32769,32769,1,1
Trec4.rb,25.6488,13.2661,0.00142499,2,3,0,0
hydr1c_A_50.rb,1852.16,1627.83,0.00312507,5308,5308,0,0
ch6-6-b3.rb,1975.94,1915.44,0.00313718,5400,2400,0,0
Delor64K.rb,973.696,884.103,0.106366,64719,1785345,1,1
scsd8-2c_A_2.rb,2158.36,2507.29,0.00157672,330,2310,2,2
nemeth09.rb,4201.58,6845.49,0.00980963,9506,9506,4,1
Queen_4147.rb,3206.75,4983.98,7.60269,4147110,4147110,3,3
wheel_601.rb,622.472,527.698,0.292418,902103,723605,1,1
majorbasis.rb,1512.98,1498.21,0.0925572,160000,160000,2,1
model6.rb,1741.95,1699.95,0.00324798,2096,5289,0,0
extr1b_Zeros_33.rb,66.7339,84.9477,0.00159398,2836,2836,0,0
flower_5_4.rb,1388.2,1591.91,0.0051169,5226,14721,0,0
n3c5-b6.rb,1834.95,1214.13,0.00118044,120,210,0,0
Reuters911_Day_39.rb,412.875,501.435,0.00310149,13332,13332,0,0
barrier2-2.rb,1409.83,1404.18,0.261327,113076,113076,0,0
delf_A_26.rb,2000.78,1587.85,0.00221775,3190,6662,1,1
TEM152078_M.rb,2965.66,3885.22,0.152869,152078,152078,2,2
vas_stokes_4M.rb,1489.04,1270.58,7.70466,4382246,4382246,2,1
LeGresley_2508.rb,1276.6,1287.17,0.00234931,2508,2508,1,1
extr1b_A_23.rb,1742.5,1516.1,0.00194074,2836,2836,0,0
scagr7-2r_A_08.rb,1895.07,1414.56,0.00249023,4119,5855,0,0
can_838.rb,3884.65,3585.52,0.00212795,838,838,2,1
bcsstm23.rb,929.987,940.922,0.00154619,3134,3134,1,1
g7jac020sc.rb,1882.19,1740.43,0.00438719,5850,5850,0,0
TSOPF_RS_b2052_c1_b.rb,492.996,1442.42,0.00339586,25626,421,0,0
gr_30_30.rb,3409.5,3370.95,0.00147272,900,900,2,1
Dubcova3.rb,2758.84,2927.64,0.124251,146689,146689,3,1
wm2.rb,1560.32,1701.35,0.00196431,207,260,0,0
internet.rb,385.382,495.781,0.0363174,124651,124651,0,0
mk12-b4.rb,1412.74,1551.71,0.0372478,62370,51975,0,0
kineticBatchReactor_6.rb,3590.02,2874.59,0.00395438,7773,7773,1,1
ex1.rb,1691.48,1811.36,0.00140234,216,216,3,1
TSOPF_FS_b162_c4.rb,2802.64,3749.08,0.0741316,40798,40798,3,1
c-51.rb,3121.93,3069.9,0.00782874,23196,23196,1,1
sherman3.rb,1689.89,1713.71,0.00239156,5005,5005,1,1
fpga_trans_02.rb,1958.35,1731.24,0.00172975,1220,1220,0,0
lp_nug12.rb,2245.31,2075.01,0.375487,3192,8856,1,1
G12.rb,2637.39,2230.78,0.00138043,800,800,0,0
cage.rb,3810.08,3422.16,0.00145312,366,366,0,0
route.rb,1808.85,1823.36,0.528801,20894,43019,0,0
viscoplastic2_C_2.rb,1892.93,1879.19,0.0216381,32769,32769,1,1
g7jac040sc.rb,1861.78,1835.96,0.00729081,11790,11790,1,1
wikipedia-20060925.rb,293.817,291.114,8.17157,2983494,2983494,1,1
cage_G_06.rb,901.149,584.167,0.00107551,58,58,0,0
GL7d14.rb,1042.37,1038.79,0.24423,171375,47271,1,1
adder_dcop_12.rb,1363.75,1303.52,0.00196214,1813,1813,1,1
QRpivot.rb,2056.08,1706.64,0.00137821,660,749,0,0
adder_dcop_18.rb,1463.86,1356.31,0.00184736,1813,1813,1,1
ch4-4-b3.rb,610.043,304.344,0.00102749,24,96,0,0
PGPgiantcompo.rb,1139.53,1284.92,0.00420044,10680,10680,0,0
af_2_k101.rb,3134.93,4851.52,0.418378,503625,503625,5,5
hydr1c_A_76.rb,1948.21,1707.95,0.00317825,5308,5308,0,0
USpowerGrid.rb,901.466,841.49,0.00230728,4941,4941,0,0
poli.rb,1156.64,1105.36,0.00202219,4008,4008,0,0
Tina_DisCal.rb,305.021,170.703,0.00124385,11,11,0,0
nemeth26.rb,3103.86,5782.25,0.0458978,9506,9506,4,1
dynamicSoaringProblem_7.rb,3752.24,3596.61,0.00230843,3511,3511,2,1
lowThrust_13.rb,3799.21,3532.22,0.00759073,18476,18476,1,1
heart2.rb,1495.57,2572.36,0.0480836,2339,2339,5,6
rajat05.rb,1882.42,1429.81,0.00180776,301,301,0,0
cage_G_44.rb,3595.72,3102.73,0.00128404,266,266,0,0
GL7d12.rb,918.606,1905.63,0.00425446,8899,1019,0,0
oscil_dcop_09.rb,1681.54,1324.8,0.00130979,430,430,0,0
nemeth17.rb,4017.86,7725.5,0.0147662,9506,9506,4,1
scsd8-2r_A_06.rb,2117.75,2655.58,0.00183436,650,4550,2,2
shl_0.rb,1319.99,1173.55,0.00141204,663,663,0,0
arc130.rb,1835.24,1542.04,0.0234658,130,130,0,0
hydr1c_A_35.rb,1974.25,1669.91,0.00262753,5308,5308,1,1
Reuters911.rb,2464.51,2345.16,0.0105844,13332,13332,1,1
hydr1c_Zeros_35.rb,84.2763,108.255,0.00191121,5308,5308,0,0
bcsstm20.rb,830.519,677.639,0.00121636,485,485,0,0
rajat31.rb,1074.49,1010.99,1.82435,4690002,4690002,1,1
dano3mip.rb,1930.96,1869.57,0.00578666,3202,15851,1,1
G37.rb,4040.66,3459.77,0.00192112,2000,2000,1,1
linverse.rb,3800.99,4194.58,0.00385822,11999,11999,3,1
watt_2.rb,2135.25,2076.45,0.00172123,1856,1856,1,1
Muu.rb,4409.72,4415.82,0.00541095,7102,7102,1,1
ch7-6-b3.rb,1974.69,2061.73,0.00512408,12600,4200,0,0
bcsstk14.rb,3701.83,6750.43,0.0157285,1806,1806,6,4
bcsstm05.rb,579.473,404.21,0.00119422,153,153,0,0
t2d_q4_A_23.rb,2356.48,2560.62,0.00531276,9801,9801,3,1
oscil_dcop_36.rb,1683.03,1339.45,0.00127921,430,430,0,0
venkat01.rb,1518.36,2735.03,0.0946755,62424,62424,4,4
n4c5-b3.rb,1993.92,1915.61,0.00177142,1350,455,0,0
oscil_dcop_33.rb,1661.89,1334.54,0.00131314,430,430,0,0
delf_A_21.rb,2004.77,1606.39,0.00211135,3208,6666,1,1
ex27.rb,1966.26,3136.66,0.00298216,974,974,3,1
ex10.rb,4294.05,4075.9,0.00251267,2410,2410,1,1
large_A_21.rb,1924.73,1611.9,0.00256441,4315,8637,1,1
dwt_992.rb,4192.1,4527.97,0.0017039,992,992,2,1
iiasa.rb,2176.32,2043.1,0.00158062,669,3639,1,1
laminar_duct3D.rb,1381.41,2348.12,0.170628,67173,67173,3,1
psmigr_3.rb,1567.46,1991.05,0.0383153,3140,3140,0,0
hydr1c.rb,1989.95,1663.02,0.00266669,5308,5308,1,1
largebasis.rb,1477.92,1917.27,0.271602,440020,440020,2,2
ch7-9-b5.rb,1160.22,1267.81,0.238896,423360,317520,0,0
delf_A_33.rb,1998.06,1644.35,0.00217878,3173,6651,1,1
stat96v5.rb,1839.87,4195.48,0.0131333,2307,75779,3,1
hydr1c_A_16.rb,1982.52,1754.17,0.00309263,5308,5308,0,0
se_G_03.rb,612.315,361.78,0.00112679,32,32,0,0
p05.rb,1762.21,1990.87,0.00498692,5090,9590,0,0
adder_dcop_33.rb,1446.16,1349.92,0.00191233,1813,1813,1,1
extr1b_Zeros_23.rb,68.2499,84.6449,0.00154106,2836,2836,0,0
ex12.rb,4314.91,4263.76,0.00314517,3973,3973,1,1
ex40.rb,1750.99,2637.92,0.0224025,7740,7740,3,1
freeFlyingRobot_1.rb,3051.72,2654.68,0.00197311,798,798,0,0
hydr1c_Zeros_07.rb,166.651,235.36,0.00247374,5308,5308,0,0
rajat18.rb,1294.21,1257.28,0.0313439,94294,94294,1,1
TSOPF_RS_b300_c3.rb,1484.53,2495.29,0.207109,42138,42138,5,8
t2d_q9_A_26.rb,2371.66,2575.76,0.00532615,9801,9801,3,1
scsd8-2c.rb,2157.16,2694.99,0.00712995,5130,35910,2,1
gen4.rb,1916.12,2328.48,0.349397,1537,4298,2,1
wb-edu.rb,870.418,788.888,5.55196,9845725,9845725,3,1
cage15.rb,1357.09,1344.7,6.68214,5154859,5154859,1,1
olesnik0.rb,2506.05,2259.72,0.026277,88263,88263,1,1
GL7d17.rb,405.609,391.727,4.47289,1548650,955128,1,1
hydr1c_A_56.rb,1895.13,1631.18,0.00306007,5308,5308,0,0
oscil_dcop_17.rb,1674.05,1324.57,0.00130603,430,430,0,0
t2d_q9_A_43.rb,2345.85,2584.12,0.00527182,9801,9801,3,1
TF12.rb,1926.97,1640.73,0.00148366,488,552,0,0
adder_trans_02.rb,1543.48,1390.84,0.00213158,1814,1814,0,0
G16.rb,3762.51,3124.2,0.00144804,800,800,1,1
lowThrust_12.rb,3708.44,3499.86,0.0076389,18458,18458,1,1
bcsstk12.rb,4109.04,6696.2,0.00195149,1473,1473,3,3
Reuters911_Day_10.rb,495.084,593.775,0.00316886,13332,13332,0,0
cage_G_13.rb,978.786,612.484,0.00112589,58,58,0,0
scrs8-2c_A_4.rb,1875.81,1308.96,0.00159684,924,1771,0,0
cvxbqp1.rb,3262.8,2910.91,0.0190376,50000,50000,0,0
G6.rb,3969.46,3759.85,0.00240269,800,800,0,0
dc1.rb,1433.37,1429.51,0.0447191,116835,116835,1,1
hydr1c_A_74.rb,1884.14,1644.74,0.00301825,5308,5308,0,0
extr1b_A_04.rb,1909.9,1684.25,0.00216029,2836,2836,0,0
wheel_3_1.rb,497.12,283.314,0.00144592,21,25,0,0
fs_760_2.rb,2100.36,1893.3,0.001472,760,760,1,1
TSOPF_RS_b162_c4.rb,1559.03,1913.03,0.0688153,20374,20374,7,3
hydr1c_Zeros_48.rb,88.9556,115.431,0.00210969,5308,5308,0,0
n3c5-b7.rb,1121.48,629.933,0.00120737,30,120,0,0
mark3jac080sc.rb,2038.23,2029.58,0.0140027,36609,36609,1,1
rajat26.rb,1362.77,1320.94,0.0167852,51032,51032,1,1
spaceStation_7.rb,3925.6,3732.01,0.00165421,1134,1134,2,1
Ge87H76.rb,2821.06,2892.05,0.206484,112985,112985,2,1
mark3jac080.rb,2089.42,2023.37,0.013841,36609,36609,1,1
viscoplastic1_C_3.rb,2156.68,2225.43,0.00446379,4326,4326,3,1
cca_G_08.rb,1109.79,1055.12,0.00342886,10240,10240,0,0
ch6-6-b4.rb,2018.89,1748.46,0.0024658,4320,5400,1,1
Chevron1.rb,2235.47,2123.91,0.0184041,37365,37365,3,1
adder_dcop_16.rb,1437.82,1350.53,0.00200331,1813,1813,1,1
ex11.rb,1589.79,2114.8,0.0498016,16614,16614,3,1
c-50.rb,3025.99,3042.21,0.00782614,22401,22401,1,1
young1c.rb,1955.4,1690.69,0.00138189,841,841,1,1
SiNa.rb,3746.75,3757.28,0.00623581,5743,5743,1,1
goddardRocketProblem_2.rb,3579.85,3101.38,0.00208807,867,867,0,0
Reuters911_Day_24.rb,315.425,400.77,0.0029665,13332,13332,0,0
pre2.rb,1268.88,1215.12,0.377359,659033,659033,1,1
hydr1c_A_14.rb,1895.57,1628.95,0.00297879,5308,5308,0,0
ODLIS.rb,1224.76,1105.51,0.00261674,2909,2909,1,1
c-38.rb,3338.65,3326.11,0.00347894,8127,8127,1,1
rail582.rb,1554.18,1556.34,0.0212623,582,56097,1,1
hydr1c_Zeros_74.rb,81.6351,104.76,0.00186515,5308,5308,0,0
oscil_dcop_41.rb,1638.54,1298.06,0.00143276,430,430,0,0
scfxm1-2b_A_2.rb,2080.11,1691.05,0.00201276,2460,4263,1,1
hydr1c_A_42.rb,1984.25,1719.11,0.00334043,5308,5308,0,0
jan99jac060sc.rb,1962.4,1736.73,0.0110711,20614,20614,0,0
ch8-8-b4.rb,1320.5,1261.23,0.124467,376320,117600,1,1
tumorAntiAngiogenesis_6.rb,3304.32,2927.32,0.00140668,465,465,0,0
adder_dcop_30.rb,1452.72,1246.43,0.00208175,1813,1813,0,0
steam1.rb,2067.4,3065.48,0.0013704,240,240,3,1
torso2.rb,1535.47,1434.26,0.0545133,115967,115967,3,1
Reuters911_Day_48.rb,364.176,454.262,0.00299986,13332,13332,0,0
685_bus.rb,2695.61,2117.15,0.00137964,685,685,0,0
t2d_q9_A_34.rb,2347.21,2538.44,0.00546934,9801,9801,3,1
hydr1c_Zeros_44.rb,83.9851,108.439,0.00183236,5308,5308,0,0
cat_ears_2_4.rb,1723.22,1588.86,0.00183077,1009,2689,0,0
n3c4-b1.rb,222.243,126.432,0.00129551,15,6,0,0
cage_G_07.rb,966.833,604.424,0.00139391,58,58,0,0
GD00_a.rb,934.463,780.137,0.00119025,352,352,0,0
se_G_05.rb,1473.09,1027.46,0.00119086,128,128,0,0
atmosmodj.rb,1377.12,1366.79,0.646761,1270432,1270432,1,1
nlpkkt160.rb,3017.35,3122.47,7.00195,8345600,8345600,2,2
str_0.rb,1869.35,1589.32,0.00178386,363,363,0,0
c-68.rb,2645.57,2706.05,0.0214558,64810,64810,1,1
se.rb,2428.36,2102.49,0.00857703,32768,32768,0,0
bcsstm26.rb,918.295,844.578,0.00151268,1922,1922,0,0
jan99jac120sc.rb,1927.24,1872.78,0.0164607,41374,41374,1,1
mario002.rb,1509.41,1395.24,0.146653,389874,389874,0,0
hangGlider_2.rb,3656.34,3379.85,0.0017139,1647,1647,0,0
bas1lp.rb,1603.02,3469.14,0.0303289,5411,9825,4,1
g7jac140sc.rb,1620.02,1587.79,0.0332763,41490,41490,1,1
dc2.rb,1403.18,1438.45,0.0438361,116835,116835,1,1
aa5.rb,1810.06,2330.56,0.00530703,801,8308,3,1
Baumann.rb,1521.85,1580.66,0.0433017,112211,112211,1,1
dynamicSoaringProblem_5.rb,3764.78,3649.38,0.002234,3271,3271,2,1
Delor295K.rb,761.188,728.1,0.219196,295734,1823928,1,1
karted.rb,1377.71,1344.87,0.093731,46502,133115,1,1
mk9-b1.rb,1286.27,1217.2,0.0173611,378,36,0,0
